9.033564e-01	 6.823131e-01	 8.242532e-01	 6.905729e-01
9.928697e-01	 3.976837e-01	 6.620310e-01	 6.572648e-01
3.931180e-01	 9.443190e-01	 7.280422e-01	 6.195197e-01
8.146006e-01	 8.961233e-01	 7.256549e-01	 1.653391e-01
7.841308e-01	 4.242392e-01	 8.046068e-01	 1.964423e-02
8.346116e-01	 5.679255e-01	 4.796173e-01	 8.519186e-01
9.099397e-01	 9.968015e-01	 5.729366e-01	 7.760119e-01
9.351880e-01	 8.769379e-01	 7.484368e-01	 7.262690e-01
8.216538e-01	 4.356205e-01	 7.742498e-01	 3.565064e-01
9.019276e-01	 3.150506e-01	 2.919180e-01	 9.810010e-01
6.446306e-01	 3.596562e-01	 4.640896e-01	 1.936966e-01
6.523871e-01	 3.743340e-01	 5.683284e-01	 4.524637e-01
1.251162e-01	 8.274345e-01	 4.273257e-01	 8.366000e-02
7.939849e-01	 7.268086e-01	 6.835333e-01	 8.319210e-01
6.050369e-01	 3.277023e-01	 2.444910e-01	 5.835318e-01
1.420610e-01	 6.458488e-01	 4.263917e-01	 3.682730e-01
8.371022e-01	 3.200245e-01	 3.727372e-01	 2.218376e-01
2.370421e-01	 8.568423e-01	 5.093673e-01	 1.295213e-01
3.452585e-01	 6.845413e-01	 4.986453e-01	 4.323425e-01
4.088420e-02	 5.841979e-01	 5.886926e-02	 2.811656e-01
7.317565e-01	 5.878205e-01	 7.554835e-01	 5.056440e-01
2.559239e-01	 1.691212e-01	 7.319891e-01	 1.952489e-01
8.782521e-01	 9.275190e-01	 8.464225e-01	 4.102617e-01
8.158708e-01	 4.794479e-01	 6.509627e-01	 1.461042e-01
2.029819e-01	 9.863213e-01	 2.343534e-01	 3.873921e-01
3.823472e-01	 7.216742e-01	 7.171423e-01	 9.380354e-01
4.297416e-01	 4.892062e-01	 5.813168e-01	 8.098460e-01
7.051379e-01	 3.962999e-01	 5.456674e-01	 7.760309e-01
3.825565e-01	 7.565476e-01	 2.981242e-01	 7.642713e-01
2.658222e-01	 3.161842e-01	 9.469763e-02	 1.200512e-01
7.974935e-01	 4.177280e-01	 4.443470e-01	 2.823948e-01
2.538721e-01	 8.530810e-01	 7.557167e-01	 4.129869e-01
5.462214e-01	 2.745042e-01	 7.419578e-01	 5.846751e-01
5.120926e-02	 4.777301e-01	 2.649228e-01	 6.383244e-01
1.939278e-01	 2.924416e-01	 9.602688e-01	 1.905706e-02
7.530014e-01	 9.503135e-01	 1.257463e-01	 8.747008e-01
3.751234e-02	 9.585350e-01	 2.642006e-01	 3.713412e-01
1.796361e-02	 4.855732e-01	 6.159232e-01	 2.820346e-01
5.315402e-02	 6.991867e-01	 6.056768e-01	 9.516774e-01
8.139812e-01	 8.686443e-01	 5.894793e-01	 8.500520e-01
5.563977e-01	 4.955250e-02	 1.592372e-01	 3.259868e-01
3.192920e-01	 7.801379e-01	 5.032928e-01	 4.040472e-01
6.045168e-02	 6.430181e-01	 3.298971e-01	 2.212969e-01
2.154458e-01	 4.399417e-02	 2.813815e-01	 9.601889e-01
3.237488e-01	 5.605385e-01	 9.949819e-01	 8.417282e-01
7.115239e-01	 4.626439e-01	 4.629732e-01	 7.997995e-01
3.971308e-01	 6.009745e-01	 8.248064e-01	 7.719995e-01
8.457998e-01	 3.753256e-01	 5.351001e-01	 8.580617e-02
9.342470e-01	 9.081691e-01	 7.189212e-02	 7.768068e-02
1.555097e-01	 2.631287e-01	 4.714326e-01	 6.864686e-01
6.725121e-02	 3.153042e-01	 8.904138e-01	 8.080370e-01
5.184701e-01	 4.645571e-01	 6.542890e-01	 6.813433e-02
6.137705e-01	 1.548770e-01	 6.283754e-01	 1.475643e-01
7.763893e-01	 3.604150e-01	 1.205358e-01	 3.512793e-01
1.852909e-01	 5.929528e-01	 5.574543e-01	 2.048573e-01
2.148532e-01	 3.112760e-01	 4.639421e-01	 2.584994e-02
1.552428e-01	 3.424425e-01	 1.168510e-01	 1.226360e-01
1.306702e-01	 5.396942e-01	 5.085174e-01	 7.377651e-01
6.553345e-01	 4.314927e-01	 8.229219e-01	 5.135632e-01
1.980054e-01	 8.835310e-01	 5.768793e-01	 3.513133e-01
2.010378e-01	 4.386412e-01	 3.409508e-01	 1.323888e-01
2.889617e-01	 2.649618e-02	 5.479103e-01	 1.867017e-01
7.030867e-01	 5.922454e-01	 6.163579e-03	 7.151650e-01
4.089149e-01	 1.638777e-01	 5.809014e-01	 8.865971e-01
2.446815e-01	 1.751971e-01	 3.678296e-01	 9.119854e-01
8.928003e-01	 1.103708e-01	 2.168976e-01	 2.224501e-01
7.167016e-01	 1.201280e-01	 8.276124e-02	 5.001102e-01
3.202919e-01	 7.603676e-01	 1.440107e-01	 5.429472e-01
7.178394e-02	 3.974539e-01	 4.703487e-02	 6.369064e-01
8.460548e-01	 3.794041e-01	 7.651004e-01	 1.603076e-01
2.134791e-01	 5.558386e-01	 1.640409e-01	 5.630723e-01
3.260270e-01	 7.629535e-01	 9.435062e-01	 2.474174e-01
2.570693e-01	 3.767621e-01	 8.818729e-02	 1.356193e-01
4.892265e-01	 5.747950e-01	 8.319495e-01	 1.040448e-01
5.604408e-01	 8.387883e-01	 6.964026e-01	 8.532734e-01
4.434119e-01	 1.019685e-01	 1.099590e-01	 7.099521e-01
3.969444e-02	 7.004036e-02	 4.032449e-01	 4.858456e-01
7.867363e-01	 5.253532e-02	 1.762406e-01	 8.504550e-01
8.562007e-01	 4.742557e-01	 2.065280e-01	 3.355732e-01
3.976834e-01	 3.764883e-01	 5.586890e-01	 4.786741e-02
5.513221e-01	 8.016741e-01	 4.005214e-01	 5.600315e-01
9.714057e-01	 9.712811e-01	 3.314901e-01	 5.950171e-01
9.382153e-01	 9.048102e-01	 1.585482e-01	 6.629021e-01
9.788734e-01	 9.257342e-02	 4.185861e-01	 5.458927e-01
2.230801e-01	 2.360440e-02	 2.978966e-01	 5.588673e-01
7.387797e-01	 3.191839e-01	 8.835562e-01	 3.169011e-01
1.402327e-02	 7.353497e-01	 4.258815e-01	 2.500509e-01
1.267721e-01	 7.199885e-01	 9.094017e-01	 6.394086e-02
2.960063e-01	 8.757870e-03	 3.415189e-01	 6.694900e-01
9.165825e-01	 8.705638e-01	 2.843033e-01	 8.826112e-02
7.911579e-01	 2.818060e-01	 6.213494e-01	 2.995010e-01
5.796425e-02	 2.147547e-01	 6.608016e-01	 8.287495e-01
7.758743e-01	 2.815912e-03	 2.761028e-01	 3.931860e-01
5.824840e-01	 6.456919e-01	 3.793937e-01	 9.670878e-01
7.858613e-01	 7.055124e-01	 1.534902e-01	 7.521093e-02
3.436548e-01	 8.767906e-01	 1.515466e-01	 9.512156e-01
3.483161e-01	 7.076368e-03	 3.910794e-01	 2.981392e-01
1.936606e-01	 2.756992e-01	 9.091163e-01	 6.440616e-01
2.785221e-01	 3.434300e-01	 7.369977e-01	 7.907098e-01
1.278299e-01	 7.022198e-01	 7.860809e-01	 7.628729e-01
2.522211e-01	 1.674413e-01	 7.611387e-01	 8.682967e-01
4.982161e-01	 2.996345e-01	 4.973608e-01	 8.336014e-01
6.766298e-01	 3.051448e-01	 7.076043e-01	 1.300853e-01
6.596721e-01	 5.200522e-01	 5.127480e-01	 6.414936e-01
6.916629e-02	 6.168346e-01	 8.688401e-01	 4.320811e-02
9.633881e-01	 3.107958e-01	 6.118684e-02	 8.382075e-01
3.509397e-01	 8.862787e-03	 1.601507e-01	 7.305210e-01
6.241816e-01	 7.834216e-01	 2.270357e-01	 4.022851e-01
4.229132e-01	 1.623601e-02	 6.593377e-01	 3.253317e-01
9.842088e-01	 2.405862e-01	 4.462742e-01	 1.704419e-01
7.612581e-01	 7.316660e-01	 4.923400e-01	 8.937251e-01
3.309629e-01	 9.120901e-01	 3.682083e-01	 9.892394e-01
6.188599e-01	 6.795115e-01	 7.224352e-01	 8.798795e-01
2.009772e-01	 9.594489e-01	 4.814023e-01	 8.392443e-01
2.128396e-01	 8.006084e-01	 3.225568e-01	 1.642085e-01
6.561560e-01	 4.652126e-01	 9.262260e-01	 1.105945e-01
3.051952e-01	 4.890780e-01	 7.669721e-01	 6.678394e-01
3.904174e-01	 9.524825e-01	 9.159430e-01	 4.735452e-01
5.886691e-01	 2.608351e-01	 8.225913e-01	 9.655953e-01
2.208847e-01	 2.095505e-01	 9.051551e-01	 5.187463e-01
3.474228e-01	 3.738812e-01	 2.867133e-01	 4.778766e-01
9.670686e-01	 5.903653e-01	 6.958722e-01	 8.326753e-01
6.558720e-01	 8.951359e-02	 1.233814e-01	 2.278246e-01
3.262610e-01	 7.047282e-01	 7.563178e-01	 9.149990e-01
9.290836e-01	 6.406264e-01	 5.219887e-01	 3.481747e-01
5.083797e-01	 8.837630e-03	 7.853254e-01	 7.943615e-01
2.054747e-01	 7.345430e-01	 3.101939e-02	 6.133550e-01
5.796380e-01	 4.385930e-01	 4.694655e-01	 3.396029e-01
8.932327e-01	 7.936996e-01	 1.508440e-02	 9.547330e-01
3.578744e-02	 9.084377e-01	 8.911126e-01	 6.356410e-01
9.088344e-01	 7.607397e-01	 1.163318e-01	 7.731512e-02
8.906075e-02	 3.386291e-01	 6.353643e-01	 5.014000e-01
1.887785e-02	 9.298540e-01	 6.087098e-01	 8.889310e-01
1.865720e-01	 6.120286e-02	 4.893222e-01	 4.320288e-02
9.695093e-01	 3.523810e-01	 8.358512e-01	 4.497901e-01
5.532293e-01	 6.855236e-01	 7.669992e-01	 7.168376e-02
7.452763e-01	 5.720100e-01	 8.381026e-01	 9.464922e-01
4.507023e-01	 2.821260e-01	 6.845823e-01	 5.749353e-01
3.000272e-01	 5.869534e-01	 9.119737e-01	 5.084948e-01
3.866054e-01	 4.424217e-01	 7.974869e-01	 7.178774e-01
2.860523e-03	 9.226165e-01	 3.892320e-01	 3.446039e-01
1.120798e-01	 3.971777e-01	 5.670609e-01	 4.583563e-01
1.661896e-01	 6.905598e-01	 9.699102e-01	 6.007369e-01
9.428965e-01	 3.988428e-01	 8.093926e-01	 3.924385e-01
1.080724e-01	 4.465041e-01	 8.358530e-02	 2.907478e-01
5.942002e-01	 9.141981e-01	 3.178685e-01	 1.914801e-01
5.335172e-01	 9.444652e-01	 1.303329e-02	 1.331121e-02
7.887823e-02	 9.223478e-01	 8.049556e-01	 5.500365e-01
1.521648e-01	 4.655775e-01	 3.676143e-01	 2.494130e-01
4.439580e-01	 4.257388e-01	 9.529775e-01	 9.047598e-01
4.195541e-01	 1.708814e-01	 5.903933e-01	 7.602731e-01
3.391321e-02	 6.813603e-01	 4.316688e-01	 9.433735e-01
4.167958e-01	 9.243087e-01	 4.498616e-01	 4.260131e-01
5.168227e-02	 2.795556e-01	 8.870891e-01	 9.864202e-01
1.812850e-01	 5.394269e-01	 2.625997e-01	 1.486365e-02
7.837758e-01	 1.410756e-01	 8.496463e-01	 9.557625e-01
1.056942e-01	 6.125915e-01	 1.578372e-01	 1.165304e-01
6.976998e-01	 1.918973e-01	 6.591549e-01	 2.426620e-01
9.321293e-01	 8.347410e-01	 1.658235e-01	 2.439662e-01
5.813463e-01	 1.464127e-01	 5.194301e-01	 8.486808e-01
8.969171e-01	 9.409219e-01	 3.516787e-01	 7.508892e-01
5.203198e-01	 5.133493e-01	 1.257845e-01	 2.217499e-01
5.287283e-01	 2.513543e-01	 9.338218e-01	 9.860437e-01
3.324025e-01	 3.737222e-01	 5.403074e-01	 6.694937e-01
4.469347e-01	 3.972485e-03	 6.574336e-01	 4.109946e-01
7.866072e-02	 7.629816e-01	 6.103854e-01	 5.615801e-01
5.806004e-01	 4.890543e-01	 5.486218e-01	 9.302464e-01
6.493107e-01	 3.910384e-01	 8.899196e-01	 6.708403e-01
9.851119e-01	 6.601154e-01	 1.983354e-01	 5.105955e-01
2.132013e-01	 3.106686e-01	 7.092610e-01	 1.811645e-01
7.636527e-01	 5.386868e-01	 9.131576e-01	 9.404299e-02
2.025003e-01	 6.732091e-01	 7.354605e-01	 3.507255e-01
5.958765e-01	 8.098467e-01	 5.235180e-01	 9.256557e-01
5.370640e-01	 1.409731e-01	 8.222094e-01	 8.797412e-01
4.096047e-01	 4.230430e-01	 6.831940e-01	 4.947127e-01
6.422298e-03	 7.103204e-01	 5.499018e-01	 7.421081e-01
1.025254e-01	 5.692166e-01	 3.064131e-01	 2.942188e-01
7.605399e-01	 4.551950e-01	 2.718886e-01	 9.812468e-02
8.545233e-01	 5.738934e-01	 4.124434e-02	 5.975243e-01
8.154011e-01	 9.588440e-01	 9.111753e-01	 1.636003e-01
2.965059e-01	 4.736115e-01	 3.207832e-01	 6.293679e-01
7.496527e-01	 2.280732e-01	 1.652966e-01	 6.274705e-02
3.957574e-01	 3.904418e-01	 2.230986e-01	 7.511010e-01
1.215143e-01	 3.979146e-02	 3.115940e-01	 8.138417e-02
8.661935e-01	 9.830077e-01	 1.816591e-01	 2.765639e-01
6.764277e-02	 4.302266e-01	 3.771198e-01	 7.713671e-01
8.591927e-01	 8.751085e-01	 3.724266e-04	 9.371482e-01
4.205631e-01	 7.319561e-01	 2.397889e-01	 9.560814e-01
1.448909e-01	 6.020779e-01	 5.524042e-01	 5.115868e-01
1.840392e-01	 3.756290e-01	 7.943828e-01	 9.634563e-01
8.177127e-01	 6.300551e-01	 5.867022e-01	 6.194372e-01
1.266930e-03	 8.659739e-01	 6.408317e-01	 9.550200e-01
5.824065e-01	 4.121405e-01	 5.624819e-02	 4.656832e-01
6.246160e-01	 9.319557e-01	 5.492761e-01	 6.800755e-01
5.799632e-01	 3.325013e-01	 7.305928e-01	 7.910605e-01
1.175713e-01	 7.313091e-01	 9.881926e-01	 9.646855e-01
7.521621e-01	 4.836810e-01	 9.798073e-01	 6.774416e-01
5.767876e-01	 3.161064e-01	 7.131641e-01	 9.299508e-01
5.780286e-01	 5.521200e-01	 3.606751e-01	 4.415457e-01
1.716799e-01	 3.861096e-01	 1.095037e-02	 7.681154e-01
7.418230e-02	 1.341819e-01	 2.837076e-01	 1.102485e-01
7.641110e-01	 5.333616e-01	 6.439152e-01	 9.167000e-01
5.263585e-01	 4.458068e-02	 4.410092e-01	 2.676302e-01
6.621118e-01	 9.658169e-01	 1.019835e-01	 5.473371e-01
5.572104e-01	 3.479500e-01	 4.313238e-01	 6.816083e-01
4.782198e-01	 7.561631e-01	 2.606586e-01	 5.339710e-01
6.321814e-02	 4.415923e-01	 2.606976e-01	 1.980088e-01
8.284661e-01	 8.639049e-01	 8.374726e-01	 3.977973e-01
6.199296e-01	 5.791340e-01	 2.104028e-01	 7.405171e-01
8.306261e-01	 1.034961e-01	 5.366939e-01	 2.601101e-01
9.687952e-01	 6.996468e-01	 1.762511e-01	 8.450315e-01
9.660342e-01	 4.973343e-01	 8.124958e-01	 1.128794e-02
4.767728e-01	 2.756753e-01	 9.049431e-01	 6.800056e-01
6.708852e-02	 7.335460e-01	 3.669379e-01	 6.751657e-01
5.272995e-01	 1.349128e-01	 7.720879e-01	 4.764350e-01
4.294801e-01	 3.617501e-01	 3.374128e-01	 8.562511e-01
9.256025e-01	 8.884914e-01	 7.043257e-01	 7.630885e-01
4.201845e-01	 2.472949e-01	 2.197380e-02	 6.161300e-01
6.884780e-01	 8.826246e-01	 9.321084e-01	 7.444998e-01
5.618976e-01	 2.237420e-01	 5.560808e-01	 1.757394e-01
6.543437e-01	 6.853952e-01	 7.283029e-01	 7.299970e-01
3.578961e-01	 9.620312e-01	 9.328591e-01	 2.143280e-01
6.276926e-01	 5.770048e-01	 5.958226e-02	 3.572716e-01
8.804363e-01	 1.842752e-01	 4.521432e-01	 1.710334e-01
6.595435e-01	 8.192190e-01	 9.652672e-01	 6.038137e-01
3.753829e-01	 8.000764e-01	 6.024022e-01	 6.565334e-01
9.304336e-04	 8.423816e-01	 1.768715e-01	 5.580135e-02
5.711105e-01	 9.624563e-01	 6.090538e-01	 8.382780e-01
4.901617e-02	 4.904343e-01	 8.125184e-01	 3.770120e-01
8.907754e-02	 3.986448e-01	 5.575740e-01	 8.523534e-01
2.858462e-01	 9.395754e-01	 3.343586e-01	 6.933167e-01
7.882935e-01	 6.064661e-01	 3.695741e-01	 4.374731e-01
3.416543e-01	 2.225567e-01	 4.877963e-01	 9.863184e-02
3.637959e-01	 8.969066e-01	 4.537274e-01	 5.761159e-01
1.277581e-01	 6.804698e-01	 7.463761e-01	 1.615183e-01
7.845524e-02	 7.334139e-01	 8.725479e-01	 6.828375e-01
3.957524e-01	 3.365294e-01	 1.187693e-01	 1.755792e-01
5.575821e-02	 8.029099e-01	 6.884359e-01	 2.501561e-01
4.848591e-01	 1.823124e-01	 8.006010e-01	 5.618133e-01
1.527877e-01	 6.982006e-01	 5.831228e-01	 1.631377e-01
6.404272e-01	 5.194786e-01	 3.871740e-02	 4.776279e-01
3.043528e-01	 8.064153e-01	 5.559130e-01	 8.584731e-01
9.034060e-01	 1.950465e-02	 8.076751e-01	 5.341972e-02
8.738980e-02	 9.059586e-01	 7.786782e-01	 6.374698e-01
7.989632e-01	 8.594286e-01	 1.522381e-01	 8.252468e-02
9.470980e-01	 6.356016e-01	 8.053182e-01	 4.426101e-01
9.796042e-02	 4.018592e-01	 3.927791e-01	 9.287718e-01
5.993463e-01	 7.569762e-02	 7.401317e-01	 5.420855e-01
6.469204e-02	 4.552275e-01	 3.776229e-01	 4.713074e-01
4.900361e-01	 5.303516e-01	 8.311534e-01	 4.899364e-01
8.837189e-01	 3.962466e-01	 7.053093e-01	 5.208033e-01
6.196084e-01	 7.716653e-01	 9.706426e-01	 8.965994e-01
3.170828e-01	 6.429143e-01	 6.177260e-01	 3.570974e-01
5.589750e-01	 2.344357e-01	 9.115071e-01	 4.725899e-01
6.367596e-01	 7.140284e-01	 2.972451e-01	 1.368376e-01
3.595531e-01	 9.599714e-01	 1.372113e-01	 7.820694e-01
4.807363e-01	 5.510892e-01	 7.426038e-01	 3.632097e-01
4.248400e-01	 2.559901e-01	 7.449558e-01	 8.980935e-01
5.426191e-01	 8.428421e-01	 9.572388e-01	 5.763967e-01
3.274875e-01	 3.813578e-01	 8.732832e-01	 2.111962e-01
3.560603e-01	 9.853012e-01	 3.125497e-01	 4.207462e-01
3.107928e-01	 3.629699e-01	 1.733345e-01	 5.111607e-01
9.918715e-01	 2.248572e-01	 3.305226e-01	 8.150397e-01
9.005136e-01	 9.950294e-01	 5.499489e-02	 7.043314e-01
3.768489e-01	 4.865336e-01	 6.748316e-01	 8.526109e-01
9.152136e-01	 9.439940e-01	 5.028809e-01	 3.151807e-01
5.111164e-01	 8.080242e-01	 3.705184e-01	 7.171444e-01
1.891115e-01	 4.512784e-01	 3.963078e-01	 7.618018e-01
4.133039e-01	 6.725086e-01	 9.346436e-01	 5.308141e-01
1.083522e-01	 9.565256e-01	 2.554185e-01	 9.578430e-01
2.010301e-01	 1.221913e-01	 8.599986e-01	 9.557401e-01
1.384490e-01	 8.037350e-01	 3.217900e-01	 2.202088e-02
2.857695e-01	 6.039362e-01	 7.862573e-01	 8.115366e-01
9.507915e-01	 6.167088e-01	 9.179246e-01	 2.686261e-01
1.297705e-01	 2.933656e-01	 1.216174e-02	 3.497328e-01
3.159183e-01	 5.330082e-02	 4.803363e-01	 4.668318e-01
5.577926e-01	 3.330976e-01	 1.857500e-01	 4.781160e-01
5.453339e-01	 9.177200e-02	 7.078019e-01	 2.858437e-03
1.290261e-01	 9.219274e-01	 4.594729e-01	 1.247391e-01
3.401862e-02	 1.502459e-01	 6.846474e-01	 8.832492e-01
6.809291e-01	 9.951592e-01	 5.853736e-01	 6.672363e-01
2.756489e-01	 9.723310e-01	 3.760910e-01	 2.520245e-01
3.517630e-01	 3.972101e-01	 8.980475e-01	 6.573841e-01
2.513018e-01	 2.435811e-01	 4.987983e-02	 3.193375e-01
2.249230e-01	 1.198411e-02	 9.900386e-01	 8.421279e-01
9.373307e-01	 7.402463e-01	 1.827400e-01	 8.725656e-01
1.383316e-01	 8.322526e-01	 8.424105e-01	 6.965709e-01
9.016091e-01	 9.610823e-01	 1.108957e-01	 6.212161e-01
1.727717e-01	 3.012606e-01	 9.651932e-01	 6.786593e-01
8.544488e-01	 6.494693e-01	 8.007662e-01	 4.407023e-03
6.443684e-01	 5.571216e-01	 7.736717e-01	 1.051867e-01
8.215797e-01	 3.494484e-01	 7.736176e-01	 4.096029e-01
5.125095e-01	 2.163853e-01	 1.392034e-01	 7.478517e-01
4.203927e-01	 5.010507e-04	 5.021457e-01	 6.787436e-01
7.847012e-01	 8.527957e-01	 1.766400e-01	 4.554393e-02
9.921648e-01	 7.997959e-01	 7.214733e-02	 4.637226e-01
5.899236e-01	 5.498542e-01	 5.387338e-01	 2.453483e-01
6.274964e-01	 1.723634e-01	 2.972369e-01	 2.647718e-01
1.159236e-01	 2.553018e-01	 6.298187e-01	 9.416991e-01
1.173377e-02	 4.481909e-01	 5.745857e-02	 4.689336e-01
7.001258e-01	 6.346972e-01	 8.758418e-01	 9.450874e-01
4.591685e-01	 1.603262e-01	 4.206459e-01	 8.300278e-01
2.357356e-01	 4.529517e-01	 5.054636e-01	 6.240174e-01
4.685261e-01	 5.146547e-01	 1.112142e-02	 4.329975e-01
2.006330e-01	 8.233744e-01	 7.347888e-02	 1.676389e-01
5.465996e-01	 8.785459e-02	 4.057698e-01	 5.701496e-01
6.811779e-01	 6.518614e-01	 2.092294e-02	 8.247589e-02
5.771555e-01	 3.879065e-02	 5.850976e-01	 1.398593e-02
4.636599e-01	 8.816416e-01	 2.438806e-01	 8.365346e-01
8.850391e-01	 6.984340e-01	 9.260712e-01	 6.483933e-01
9.688984e-01	 9.406078e-02	 2.691378e-01	 2.406257e-01
2.228134e-03	 1.209465e-01	 8.162499e-01	 1.356866e-01
1.711647e-01	 8.732104e-01	 7.289034e-02	 1.833422e-01
7.761710e-01	 5.028929e-01	 8.736762e-01	 2.697641e-01
1.606134e-01	 9.050924e-01	 9.722608e-01	 5.972957e-01
6.826898e-01	 8.582696e-01	 8.902651e-01	 2.569871e-01
6.303105e-01	 8.688555e-01	 6.622895e-01	 4.466434e-01
8.694387e-01	 7.533637e-01	 1.518135e-01	 4.807620e-01
7.004472e-01	 3.435635e-02	 1.523639e-01	 8.371974e-01
2.235931e-01	 8.134073e-01	 7.044951e-01	 7.601210e-01
6.099831e-02	 3.910838e-01	 9.356525e-01	 1.990046e-01
8.261296e-01	 3.102860e-01	 6.090177e-01	 6.671966e-01
